abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle,age,sex,race,hispanic,degree,partyid,relig,relactiv,rincom06,z.age,female,white,black,otherrace,collegeed,protestant,catholic,atheist,z.partyid,z.relactiv,z.rincom06,prochoice,se_prochoice
1,1,1,1,1,1,1,27,2,1,0,3,2,2,0,18,-0.632116409,1,1,0,0,1,0,1,0,-0.170971092,-0.419133599,0.236704519,0.962057214,0.573059215
1,1,1,1,1,1,1,50,2,1,0,3,3,1,0,NA,0.028352698,1,1,0,0,1,1,0,0,0.088879513,-0.419133599,NA,0.962057214,0.573059215
0,0,0,0,0,0,0,29,2,1,0,1,5,1,0,13,-0.574684313,1,1,0,0,0,1,0,0,0.608580724,-0.419133599,-0.176051357,-1.716551686,0.515365984
1,1,1,1,1,1,1,48,2,1,0,0,2,1,2,4,-0.029079399,1,1,0,0,0,1,0,0,-0.170971092,0.008557205,-0.919011935,0.962057214,0.573059215
1,1,1,1,1,1,1,74,2,1,0,0,3,1,0,NA,0.717537853,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,39,2,1,0,0,3,1,0,5,-0.287523832,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,-0.83646076,-0.438298029,0.256542133
1,1,1,1,1,1,1,58,1,1,0,4,NA,2,4,NA,0.258081083,0,1,0,0,1,0,1,0,NA,0.436248009,NA,0.962057214,0.573059215
0,0,0,0,0,0,0,45,2,1,0,1,6,1,5,NA,-0.115227543,1,1,0,0,0,1,0,0,0.868431329,0.650093411,NA,-1.716551686,0.515365984
1,1,0,1,1,1,1,52,2,2,0,1,0,1,2,9,0.085784794,1,0,1,0,0,1,0,0,-0.690672303,0.008557205,-0.506256059,0.243179269,0.169995797
0,1,0,1,0,1,0,88,2,1,0,1,5,1,2,NA,1.119562527,1,1,0,0,0,1,0,0,0.608580724,0.008557205,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,49,2,1,0,0,6,1,1,NA,-0.000363351,1,1,0,0,0,1,0,0,0.868431329,-0.205288197,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,69,2,1,0,1,5,1,7,18,0.573957612,1,1,0,0,0,1,0,0,0.608580724,1.077784214,0.236704519,0.962057214,0.573059215
0,1,0,1,0,1,0,53,1,1,0,1,5,1,6,18,0.114500842,0,1,0,0,0,1,0,0,0.608580724,0.863938813,0.236704519,-0.438298029,0.256542133
0,1,0,1,1,1,0,64,1,1,0,0,1,1,0,20,0.430377371,0,1,0,0,0,1,0,0,-0.430821698,-0.419133599,0.40180687,-0.111693461,0.150989598
0,1,0,1,0,1,0,43,2,1,0,0,1,1,7,5,-0.172659639,1,1,0,0,0,1,0,0,-0.430821698,1.077784214,-0.83646076,-0.438298029,0.256542133
1,1,1,1,1,1,1,51,1,1,0,1,6,1,3,20,0.057068746,0,1,0,0,0,1,0,0,0.868431329,0.222402607,0.40180687,0.962057214,0.573059215
1,1,1,1,1,1,1,32,2,1,0,1,1,2,2,15,-0.488536169,1,1,0,0,0,0,1,0,-0.430821698,0.008557205,-0.010949007,0.962057214,0.573059215
0,0,0,0,0,0,0,20,2,2,0,0,NA,3,0,2,-0.833128746,1,0,1,0,0,0,0,0,NA,-0.419133599,-1.084114286,-1.716551686,0.515365984
0,1,0,1,0,1,0,59,1,1,0,1,NA,1,0,16,0.286797131,0,1,0,0,0,1,0,0,NA,-0.419133599,0.071602168,-0.438298029,0.256542133
1,1,1,1,1,1,1,43,2,2,0,3,1,1,2,18,-0.172659639,1,0,1,0,1,1,0,0,-0.430821698,0.008557205,0.236704519,0.962057214,0.573059215
0,0,1,1,1,1,0,22,2,2,0,3,0,1,0,9,-0.77569665,1,0,1,0,1,1,0,0,-0.690672303,-0.419133599,-0.506256059,-0.030032312,0.131556459
0,1,0,1,1,1,0,39,1,2,0,4,NA,1,3,20,-0.287523832,0,0,1,0,1,1,0,0,NA,0.222402607,0.40180687,-0.111693461,0.150989598
0,0,1,0,0,1,0,30,2,2,0,1,1,1,6,19,-0.545968265,1,0,1,0,0,1,0,0,-0.430821698,0.863938813,0.319255694,-0.383995016,0.239804296
1,1,1,1,1,1,1,57,2,2,0,1,4,1,3,15,0.229365034,1,0,1,0,0,1,0,0,0.348730119,0.222402607,-0.010949007,0.962057214,0.573059215
0,1,0,1,1,1,0,20,1,2,0,1,4,1,5,NA,-0.833128746,0,0,1,0,0,1,0,0,0.348730119,0.650093411,NA,-0.111693461,0.150989598
0,0,0,1,0,0,0,38,2,2,0,0,0,1,7,NA,-0.31623988,1,0,1,0,0,1,0,0,-0.690672303,1.077784214,NA,-1.102688074,0.377283687
0,0,0,1,0,0,0,87,2,2,0,4,0,1,1,NA,1.090846478,1,0,1,0,1,1,0,0,-0.690672303,-0.205288197,NA,-1.102688074,0.377283687
0,0,0,0,0,0,0,58,2,2,0,1,1,1,4,NA,0.258081083,1,0,1,0,0,1,0,0,-0.430821698,0.436248009,NA,-1.716551686,0.515365984
0,1,1,1,1,1,0,67,1,2,0,3,0,4,0,NA,0.516525516,0,0,1,0,1,0,0,1,-0.690672303,-0.419133599,NA,0.026786788,0.127635481
1,1,0,1,0,1,0,47,1,1,0,1,3,1,0,NA,-0.057795447,0,1,0,0,0,1,0,0,0.088879513,-0.419133599,NA,-0.139170572,0.159109936
0,0,0,0,0,0,0,52,1,1,0,4,6,1,3,20,0.085784794,0,1,0,0,1,1,0,0,0.868431329,0.222402607,0.40180687,-1.716551686,0.515365984
0,0,0,1,0,0,0,30,2,2,0,1,1,1,2,18,-0.545968265,1,0,1,0,0,1,0,0,-0.430821698,0.008557205,0.236704519,-1.102688074,0.377283687
0,1,0,1,0,1,1,82,1,1,0,1,5,1,0,NA,0.947266238,0,1,0,0,0,1,0,0,0.608580724,-0.419133599,NA,-0.057374135,0.136837285
0,0,0,0,0,0,0,68,2,2,0,1,3,1,6,NA,0.545241564,1,0,1,0,0,1,0,0,0.088879513,0.863938813,NA,-1.716551686,0.515365984
0,0,0,1,0,0,0,46,1,2,0,1,0,1,4,11,-0.086511495,0,0,1,0,0,1,0,0,-0.690672303,0.436248009,-0.341153708,-1.102688074,0.377283687
1,1,0,0,0,0,0,32,1,2,0,1,1,1,3,1,-0.488536169,0,0,1,0,0,1,0,0,-0.430821698,0.222402607,-1.166665461,-0.377166211,0.237618477
1,1,1,1,1,1,1,60,1,1,0,3,1,1,4,25,0.315513179,0,1,0,0,1,1,0,0,-0.430821698,0.436248009,0.814562746,0.962057214,0.573059215
0,0,0,1,0,1,0,40,1,1,0,3,5,2,0,23,-0.258807784,0,1,0,0,1,0,1,0,0.608580724,-0.419133599,0.649460396,-0.729203642,0.323631624
1,1,1,1,1,1,1,62,1,1,0,4,0,1,7,25,0.372945275,0,1,0,0,1,1,0,0,-0.690672303,1.077784214,0.814562746,0.962057214,0.573059215
0,1,0,1,0,1,0,75,2,1,0,1,4,1,1,NA,0.746253901,1,1,0,0,0,1,0,0,0.348730119,-0.205288197,NA,-0.438298029,0.256542133
0,1,0,1,0,1,0,30,1,1,0,1,0,1,0,10,-0.545968265,0,1,0,0,0,1,0,0,-0.690672303,-0.419133599,-0.423704883,-0.438298029,0.256542133
0,0,0,1,0,0,0,28,2,1,0,2,5,1,7,14,-0.603400361,1,1,0,0,0,1,0,0,0.608580724,1.077784214,-0.093500182,-1.102688074,0.377283687
1,1,1,1,1,1,1,46,1,1,0,4,4,2,2,21,-0.086511495,0,1,0,0,1,0,1,0,0.348730119,0.008557205,0.484358045,0.962057214,0.573059215
1,1,1,1,1,1,1,42,2,2,0,3,3,1,4,18,-0.201375687,1,0,1,0,1,1,0,0,0.088879513,0.436248009,0.236704519,0.962057214,0.573059215
0,1,0,1,0,1,0,63,1,3,1,1,1,2,0,13,0.401661323,0,0,0,1,0,0,1,0,-0.430821698,-0.419133599,-0.176051357,-0.438298029,0.256542133
0,1,0,1,0,1,0,54,1,1,0,1,1,4,0,NA,0.14321689,0,1,0,0,0,0,0,1,-0.430821698,-0.419133599,NA,-0.438298029,0.256542133
0,0,0,0,0,0,0,64,1,1,0,1,1,2,3,20,0.430377371,0,1,0,0,0,0,1,0,-0.430821698,0.222402607,0.40180687,-1.716551686,0.515365984
1,1,1,1,1,1,1,74,1,3,0,4,2,7,0,25,0.717537853,0,0,0,1,1,0,0,0,-0.170971092,-0.419133599,0.814562746,0.962057214,0.573059215
0,1,0,1,0,1,0,44,1,1,0,3,6,2,5,23,-0.143943591,0,1,0,0,1,0,1,0,0.868431329,0.650093411,0.649460396,-0.438298029,0.256542133
0,0,0,1,0,0,0,51,2,1,0,3,5,2,3,NA,0.057068746,1,1,0,0,1,0,1,0,0.608580724,0.222402607,NA,-1.102688074,0.377283687
0,0,0,0,0,0,0,58,2,1,0,2,6,2,3,NA,0.258081083,1,1,0,0,0,0,1,0,0.868431329,0.222402607,NA,-1.716551686,0.515365984
0,1,0,1,0,1,0,78,2,1,0,4,0,1,7,NA,0.832402045,1,1,0,0,1,1,0,0,-0.690672303,1.077784214,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,58,2,1,0,1,4,1,5,17,0.258081083,1,1,0,0,0,1,0,0,0.348730119,0.650093411,0.154153344,0.962057214,0.573059215
1,1,1,1,1,1,1,41,1,1,0,2,3,4,0,NA,-0.230091736,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,66,1,1,0,4,2,1,5,23,0.487809468,0,1,0,0,1,1,0,0,-0.170971092,0.650093411,0.649460396,0.962057214,0.573059215
0,1,0,1,0,1,0,52,1,1,0,1,4,4,0,18,0.085784794,0,1,0,0,0,0,0,1,0.348730119,-0.419133599,0.236704519,-0.438298029,0.256542133
0,0,0,1,0,0,0,56,2,1,0,4,5,1,4,12,0.200648986,1,1,0,0,1,1,0,0,0.608580724,0.436248009,-0.258602533,-1.102688074,0.377283687
1,1,1,1,1,1,0,25,2,1,0,1,3,1,0,9,-0.689548506,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,-0.506256059,0.158220972,0.144443559
1,1,1,1,1,1,1,53,1,1,0,4,0,2,1,25,0.114500842,0,1,0,0,1,0,1,0,-0.690672303,-0.205288197,0.814562746,0.962057214,0.573059215
1,1,1,1,1,1,1,26,1,1,0,1,2,4,0,12,-0.660832458,0,1,0,0,0,0,0,1,-0.170971092,-0.419133599,-0.258602533,0.962057214,0.573059215
0,1,0,1,1,1,1,60,2,1,0,1,6,2,0,NA,0.315513179,1,1,0,0,0,0,1,0,0.868431329,-0.419133599,NA,0.085844409,0.132549494
1,1,1,1,1,1,1,53,2,1,0,1,2,1,7,NA,0.114500842,1,1,0,0,0,1,0,0,-0.170971092,1.077784214,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,71,1,1,0,1,1,2,0,NA,0.631389708,0,1,0,0,0,0,1,0,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,80,2,1,0,1,0,2,4,NA,0.889834141,1,1,0,0,0,0,1,0,-0.690672303,0.436248009,NA,-0.438298029,0.256542133
0,1,0,1,0,1,0,35,1,1,0,3,5,4,2,15,-0.402388024,0,1,0,0,1,0,0,1,0.608580724,0.008557205,-0.010949007,-0.438298029,0.256542133
0,1,0,1,0,1,0,32,1,1,0,3,6,4,1,19,-0.488536169,0,1,0,0,1,0,0,1,0.868431329,-0.205288197,0.319255694,-0.438298029,0.256542133
0,1,0,1,0,1,0,56,2,1,0,1,4,1,3,19,0.200648986,1,1,0,0,0,1,0,0,0.348730119,0.222402607,0.319255694,-0.438298029,0.256542133
0,0,0,1,0,0,0,45,2,1,0,1,4,1,0,NA,-0.115227543,1,1,0,0,0,1,0,0,0.348730119,-0.419133599,NA,-1.102688074,0.377283687
1,1,1,1,1,1,1,65,1,1,0,3,6,1,0,NA,0.45909342,0,1,0,0,1,1,0,0,0.868431329,-0.419133599,NA,0.962057214,0.573059215
0,1,1,1,0,0,0,78,2,1,0,3,0,1,2,18,0.832402045,1,1,0,0,1,1,0,0,-0.690672303,0.008557205,0.236704519,-0.220899501,0.18524874
1,1,1,1,1,1,1,51,1,2,0,2,5,1,0,16,0.057068746,0,0,1,0,0,1,0,0,0.608580724,-0.419133599,0.071602168,0.962057214,0.573059215
0,0,0,1,0,1,0,23,1,1,0,1,3,4,0,3,-0.746980602,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,-1.001563111,-0.729203642,0.323631624
0,0,0,1,0,1,0,79,1,3,0,3,5,2,4,NA,0.861118093,0,0,0,1,1,0,1,0,0.608580724,0.436248009,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,61,2,1,0,1,0,2,3,10,0.344229227,1,1,0,0,0,0,1,0,-0.690672303,0.222402607,-0.423704883,0.962057214,0.573059215
0,1,0,1,0,1,0,80,2,1,0,1,0,2,2,NA,0.889834141,1,1,0,0,0,0,1,0,-0.690672303,0.008557205,NA,-0.438298029,0.256542133
0,1,0,1,0,0,0,67,1,1,0,1,0,2,0,NA,0.516525516,0,1,0,0,0,0,1,0,-0.690672303,-0.419133599,NA,-0.689739486,0.316600417
1,1,1,1,1,1,1,50,2,1,0,3,0,4,0,NA,0.028352698,1,1,0,0,1,0,0,1,-0.690672303,-0.419133599,NA,0.962057214,0.573059215
0,1,1,1,0,1,0,41,1,1,0,1,4,1,0,21,-0.230091736,0,1,0,0,0,1,0,0,0.348730119,-0.419133599,0.484358045,-0.132540911,0.157111797
0,1,0,1,0,1,0,33,2,1,0,1,1,1,2,10,-0.459820121,1,1,0,0,0,1,0,0,-0.430821698,0.008557205,-0.423704883,-0.438298029,0.256542133
0,1,1,1,0,1,0,63,1,1,0,1,1,4,2,18,0.401661323,0,1,0,0,0,0,0,1,-0.430821698,0.008557205,0.236704519,-0.132540911,0.157111797
0,0,0,1,0,0,0,67,2,1,0,4,3,2,5,NA,0.516525516,1,1,0,0,1,0,1,0,0.088879513,0.650093411,NA,-1.102688074,0.377283687
1,1,1,1,1,1,1,83,1,1,0,1,1,4,NA,NA,0.975982286,0,1,0,0,0,0,0,1,-0.430821698,NA,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,54,1,1,0,2,2,2,1,18,0.14321689,0,1,0,0,0,0,1,0,-0.170971092,-0.205288197,0.236704519,0.962057214,0.573059215
0,1,0,1,0,1,0,64,1,1,0,0,4,1,2,NA,0.430377371,0,1,0,0,0,1,0,0,0.348730119,0.008557205,NA,-0.438298029,0.256542133
0,1,0,1,0,1,0,42,1,1,0,0,5,4,1,16,-0.201375687,0,1,0,0,0,0,0,1,0.608580724,-0.205288197,0.071602168,-0.438298029,0.256542133
0,1,0,1,0,1,0,45,2,1,0,1,5,2,1,11,-0.115227543,1,1,0,0,0,0,1,0,0.608580724,-0.205288197,-0.341153708,-0.438298029,0.256542133
0,0,0,1,0,1,0,40,1,1,0,1,5,1,0,19,-0.258807784,0,1,0,0,0,1,0,0,0.608580724,-0.419133599,0.319255694,-0.729203642,0.323631624
0,1,0,1,0,1,0,50,1,1,0,1,2,4,0,NA,0.028352698,0,1,0,0,0,0,0,1,-0.170971092,-0.419133599,NA,-0.438298029,0.256542133
0,1,0,1,0,0,0,77,2,1,0,1,0,2,4,19,0.803685997,1,1,0,0,0,0,1,0,-0.690672303,0.436248009,0.319255694,-0.689739486,0.316600417
1,1,1,1,1,1,1,88,1,1,0,1,0,1,2,NA,1.119562527,0,1,0,0,0,1,0,0,-0.690672303,0.008557205,NA,0.962057214,0.573059215
0,0,0,1,0,0,0,33,2,1,0,1,5,1,2,16,-0.459820121,1,1,0,0,0,1,0,0,0.608580724,0.008557205,0.071602168,-1.102688074,0.377283687
0,1,0,1,0,0,0,33,1,2,0,1,1,11,3,NA,-0.459820121,0,0,1,0,0,0,0,0,-0.430821698,0.222402607,NA,-0.689739486,0.316600417
0,1,0,1,0,0,0,36,2,1,0,1,3,1,0,12,-0.373671976,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,-0.258602533,-0.689739486,0.316600417
1,1,1,1,1,1,1,57,2,1,0,3,0,2,2,18,0.229365034,1,1,0,0,1,0,1,0,-0.690672303,0.008557205,0.236704519,0.962057214,0.573059215
0,1,0,1,0,1,0,33,2,1,0,1,1,4,0,15,-0.459820121,1,1,0,0,0,0,0,1,-0.430821698,-0.419133599,-0.010949007,-0.438298029,0.256542133
0,1,0,1,0,1,0,43,2,1,0,1,1,2,0,NA,-0.172659639,1,1,0,0,0,0,1,0,-0.430821698,-0.419133599,NA,-0.438298029,0.256542133
1,1,1,1,0,1,1,62,1,1,0,1,1,2,0,NA,0.372945275,0,1,0,0,0,0,1,0,-0.430821698,-0.419133599,NA,0.219128625,0.161146865
0,1,0,1,0,1,0,42,1,1,1,0,0,2,0,11,-0.201375687,0,1,0,0,0,0,1,0,-0.690672303,-0.419133599,-0.341153708,-0.438298029,0.256542133
0,1,1,1,1,1,1,57,1,1,0,1,5,1,0,NA,0.229365034,0,1,0,0,0,1,0,0,0.608580724,-0.419133599,NA,0.250984039,0.173132724
0,0,0,1,0,0,0,56,1,1,0,4,NA,1,8,25,0.200648986,0,1,0,0,1,1,0,0,NA,1.291629616,0.814562746,-1.102688074,0.377283687
1,1,1,1,1,1,1,36,2,1,0,4,2,1,0,NA,-0.373671976,1,1,0,0,1,1,0,0,-0.170971092,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,32,2,1,0,4,1,4,0,18,-0.488536169,1,1,0,0,1,0,0,1,-0.430821698,-0.419133599,0.236704519,0.962057214,0.573059215
0,0,0,1,0,0,0,25,1,1,0,4,2,2,3,NA,-0.689548506,0,1,0,0,1,0,1,0,-0.170971092,0.222402607,NA,-1.102688074,0.377283687
0,1,1,1,1,1,1,74,2,1,0,3,0,2,0,NA,0.717537853,1,1,0,0,1,0,1,0,-0.690672303,-0.419133599,NA,0.250984039,0.173132724
0,1,1,1,1,1,0,24,1,1,0,1,4,2,1,6,-0.718264554,0,1,0,0,0,0,1,0,0.348730119,-0.205288197,-0.753909585,0.026786788,0.127635481
0,1,1,1,0,1,0,60,1,1,0,0,3,4,0,NA,0.315513179,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,NA,-0.132540911,0.157111797
0,0,0,0,0,0,0,20,2,1,0,1,6,2,7,5,-0.833128746,1,1,0,0,0,0,1,0,0.868431329,1.077784214,-0.83646076,-1.716551686,0.515365984
0,0,0,1,0,1,0,31,1,1,0,1,3,2,4,NA,-0.517252217,0,1,0,0,0,0,1,0,0.088879513,0.436248009,NA,-0.729203642,0.323631624
0,1,0,1,0,1,0,44,2,1,0,1,4,1,3,16,-0.143943591,1,1,0,0,0,1,0,0,0.348730119,0.222402607,0.071602168,-0.438298029,0.256542133
1,1,1,1,0,1,1,43,2,1,0,2,1,1,0,3,-0.172659639,1,1,0,0,0,1,0,0,-0.430821698,-0.419133599,-1.001563111,0.219128625,0.161146865
1,1,1,1,1,1,1,39,1,1,0,1,2,2,0,17,-0.287523832,0,1,0,0,0,0,1,0,-0.170971092,-0.419133599,0.154153344,0.962057214,0.573059215
1,1,1,1,1,1,1,21,2,1,0,1,4,4,0,NA,-0.804412698,1,1,0,0,0,0,0,1,0.348730119,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,54,2,1,0,2,5,1,2,9,0.14321689,1,1,0,0,0,1,0,0,0.608580724,0.008557205,-0.506256059,-0.438298029,0.256542133
0,1,0,1,0,1,0,33,2,1,0,3,2,11,2,20,-0.459820121,1,1,0,0,1,0,0,0,-0.170971092,0.008557205,0.40180687,-0.438298029,0.256542133
0,1,0,1,0,1,0,60,2,1,0,1,1,1,0,12,0.315513179,1,1,0,0,0,1,0,0,-0.430821698,-0.419133599,-0.258602533,-0.438298029,0.256542133
1,1,1,1,1,1,1,29,2,1,0,3,0,4,0,17,-0.574684313,1,1,0,0,1,0,0,1,-0.690672303,-0.419133599,0.154153344,0.962057214,0.573059215
0,1,0,1,0,1,0,72,2,1,0,1,0,1,1,5,0.660105756,1,1,0,0,0,1,0,0,-0.690672303,-0.205288197,-0.83646076,-0.438298029,0.256542133
0,1,0,1,0,1,0,20,2,1,0,0,0,4,0,NA,-0.833128746,1,1,0,0,0,0,0,1,-0.690672303,-0.419133599,NA,-0.438298029,0.256542133
0,0,0,1,0,1,0,80,1,1,0,4,6,1,2,NA,0.889834141,0,1,0,0,1,1,0,0,0.868431329,0.008557205,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,56,2,1,0,4,5,1,7,18,0.200648986,1,1,0,0,1,1,0,0,0.608580724,1.077784214,0.236704519,0.962057214,0.573059215
1,1,1,1,1,1,1,44,2,1,0,1,4,4,0,11,-0.143943591,1,1,0,0,0,0,0,1,0.348730119,-0.419133599,-0.341153708,0.962057214,0.573059215
0,0,0,0,0,0,0,49,2,1,0,1,6,1,7,NA,-0.000363351,1,1,0,0,0,1,0,0,0.868431329,1.077784214,NA,-1.716551686,0.515365984
0,1,1,1,1,1,1,37,2,3,0,4,2,9,0,NA,-0.344955928,1,0,0,1,1,0,0,0,-0.170971092,-0.419133599,NA,0.250984039,0.173132724
0,1,0,1,1,1,0,84,1,1,0,1,5,1,4,NA,1.004698334,0,1,0,0,0,1,0,0,0.608580724,0.436248009,NA,-0.111693461,0.150989598
0,1,1,1,1,1,0,67,2,1,0,1,4,4,0,NA,0.516525516,1,1,0,0,0,0,0,1,0.348730119,-0.419133599,NA,0.026786788,0.127635481
0,1,0,1,0,1,0,58,2,1,0,1,4,1,0,NA,0.258081083,1,1,0,0,0,1,0,0,0.348730119,-0.419133599,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,53,1,1,0,1,5,1,0,16,0.114500842,0,1,0,0,0,1,0,0,0.608580724,-0.419133599,0.071602168,0.962057214,0.573059215
1,1,1,1,1,1,1,39,1,1,0,1,NA,4,8,14,-0.287523832,0,1,0,0,0,0,0,1,NA,1.291629616,-0.093500182,0.962057214,0.573059215
1,1,1,1,1,1,1,54,2,1,0,3,0,5,0,18,0.14321689,1,1,0,0,1,0,0,0,-0.690672303,-0.419133599,0.236704519,0.962057214,0.573059215
1,0,1,1,0,1,0,31,2,1,0,1,1,11,2,11,-0.517252217,1,1,0,0,0,0,0,0,-0.430821698,0.008557205,-0.341153708,-0.050377342,0.135323515
0,0,0,1,0,1,1,73,1,1,0,1,5,1,4,NA,0.688821805,0,1,0,0,0,1,0,0,0.608580724,0.436248009,NA,-0.130357586,0.156458793
0,1,0,1,0,1,0,67,1,1,0,1,6,1,2,10,0.516525516,0,1,0,0,0,1,0,0,0.868431329,0.008557205,-0.423704883,-0.438298029,0.256542133
0,1,1,1,1,1,0,47,2,3,0,4,2,6,1,16,-0.057795447,1,0,0,1,1,0,0,0,-0.170971092,-0.205288197,0.071602168,0.026786788,0.127635481
0,0,0,0,0,0,0,78,1,1,0,1,6,1,0,NA,0.832402045,0,1,0,0,0,1,0,0,0.868431329,-0.419133599,NA,-1.716551686,0.515365984
0,1,0,1,1,1,0,79,1,1,0,0,0,1,3,NA,0.861118093,0,1,0,0,0,1,0,0,-0.690672303,0.222402607,NA,-0.111693461,0.150989598
0,1,1,1,0,1,1,41,2,1,0,1,5,11,0,15,-0.230091736,1,1,0,0,0,0,0,0,0.608580724,-0.419133599,-0.010949007,0.070614948,0.130746381
0,1,1,1,0,1,0,64,1,1,0,1,3,4,0,20,0.430377371,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,0.40180687,-0.132540911,0.157111797
1,1,1,1,1,1,1,61,1,1,0,1,2,4,3,25,0.344229227,0,1,0,0,0,0,0,1,-0.170971092,0.222402607,0.814562746,0.962057214,0.573059215
0,0,0,1,0,1,0,19,1,1,0,0,6,1,7,2,-0.861844794,0,1,0,0,0,1,0,0,0.868431329,1.077784214,-1.084114286,-0.729203642,0.323631624
0,0,0,0,0,0,0,39,2,1,0,4,6,1,5,18,-0.287523832,1,1,0,0,1,1,0,0,0.868431329,0.650093411,0.236704519,-1.716551686,0.515365984
0,0,0,0,0,0,0,41,2,1,0,1,6,1,2,20,-0.230091736,1,1,0,0,0,1,0,0,0.868431329,0.008557205,0.40180687,-1.716551686,0.515365984
0,0,0,1,0,1,0,57,1,1,0,3,5,1,7,22,0.229365034,0,1,0,0,1,1,0,0,0.608580724,1.077784214,0.56690922,-0.729203642,0.323631624
1,1,1,1,1,1,1,46,2,1,0,2,5,1,6,18,-0.086511495,1,1,0,0,0,1,0,0,0.608580724,0.863938813,0.236704519,0.962057214,0.573059215
0,0,0,0,0,0,0,41,2,1,0,2,5,1,3,15,-0.230091736,1,1,0,0,0,1,0,0,0.608580724,0.222402607,-0.010949007,-1.716551686,0.515365984
0,1,0,0,0,1,0,42,1,3,0,1,6,1,3,19,-0.201375687,0,0,0,1,0,1,0,0,0.868431329,0.222402607,0.319255694,-0.713619115,0.320917619
1,1,1,1,1,1,1,56,2,1,0,3,2,1,2,20,0.200648986,1,1,0,0,1,1,0,0,-0.170971092,0.008557205,0.40180687,0.962057214,0.573059215
1,1,1,1,1,1,1,39,2,1,0,3,3,4,0,2,-0.287523832,1,1,0,0,1,0,0,1,0.088879513,-0.419133599,-1.084114286,0.962057214,0.573059215
1,1,1,1,1,1,1,50,2,1,0,3,3,4,0,19,0.028352698,1,1,0,0,1,0,0,1,0.088879513,-0.419133599,0.319255694,0.962057214,0.573059215
0,0,0,0,0,0,0,80,2,1,0,1,6,2,3,NA,0.889834141,1,1,0,0,0,0,1,0,0.868431329,0.222402607,NA,-1.716551686,0.515365984
0,0,0,1,0,1,0,51,2,1,0,1,3,1,0,1,0.057068746,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,-1.166665461,-0.729203642,0.323631624
1,1,1,1,1,1,1,71,1,1,0,0,1,4,0,NA,0.631389708,0,1,0,0,0,0,0,1,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,0,0,1,0,0,0,39,1,1,0,1,4,1,7,20,-0.287523832,0,1,0,0,0,1,0,0,0.348730119,1.077784214,0.40180687,-1.102688074,0.377283687
0,0,0,1,0,1,0,84,2,1,0,1,6,1,4,NA,1.004698334,1,1,0,0,0,1,0,0,0.868431329,0.436248009,NA,-0.729203642,0.323631624
0,1,1,1,0,1,0,43,1,2,0,1,3,1,2,19,-0.172659639,0,0,1,0,0,1,0,0,0.088879513,0.008557205,0.319255694,-0.132540911,0.157111797
0,1,1,1,0,1,0,37,1,1,0,3,4,4,0,22,-0.344955928,0,1,0,0,1,0,0,1,0.348730119,-0.419133599,0.56690922,-0.132540911,0.157111797
0,1,0,1,0,1,0,89,1,1,0,1,1,1,0,NA,1.148278575,0,1,0,0,0,1,0,0,-0.430821698,-0.419133599,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,57,2,1,0,1,5,1,5,19,0.229365034,1,1,0,0,0,1,0,0,0.608580724,0.650093411,0.319255694,0.962057214,0.573059215
0,0,0,1,0,0,0,55,1,1,0,4,6,2,3,21,0.171932938,0,1,0,0,1,0,1,0,0.868431329,0.222402607,0.484358045,-1.102688074,0.377283687
0,1,1,1,0,1,0,64,1,1,0,3,3,1,4,20,0.430377371,0,1,0,0,1,1,0,0,0.088879513,0.436248009,0.40180687,-0.132540911,0.157111797
0,0,0,1,0,0,0,31,2,1,0,4,6,1,3,23,-0.517252217,1,1,0,0,1,1,0,0,0.868431329,0.222402607,0.649460396,-1.102688074,0.377283687
0,1,0,1,0,0,0,27,1,2,0,1,1,9,5,17,-0.632116409,0,0,1,0,0,0,0,0,-0.430821698,0.650093411,0.154153344,-0.689739486,0.316600417
1,1,1,1,1,1,1,59,1,1,0,2,4,4,0,19,0.286797131,0,1,0,0,0,0,0,1,0.348730119,-0.419133599,0.319255694,0.962057214,0.573059215
